platform,token,company_name,sponsor_name,job_count,filings_last_3_years,last_filing_year,match_confidence,match_status,source_url,crawl_id
greenhouse,altentechnologyusa,ALTEN Technology USA,"Alten Technology USA, Inc.",186,26,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/altentechnologyusa/jobs/4996545007,CC-MAIN-2026-34
greenhouse,8451,84.51°,84.51 LLC,22,16,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/8451/jobs/8614134002,CC-MAIN-2026-34
greenhouse,affirm,Affirm,Affirm Inc,200,15,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/affirm/jobs/7118737003?utm_source=TheVentureCity+job+board&utm_medium=getro.com&gh_src=TheVentureCity+job+board,CC-MAIN-2026-34
greenhouse,anaplan,Anaplan,Anaplan Inc,137,9,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/anaplan/jobs/8019606002,CC-MAIN-2026-30
greenhouse,ambiqmicroinc,"Ambiq Micro, Inc.","AMBIQ MICRO, INC.",47,8,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/ambiqmicroinc,CC-MAIN-2026-30
ashby,amplitude,,Amplitude Inc,38,7,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/amplitude/98e13caf-f01a-4713-91f0-953b71f964ae,CC-MAIN-2026-34
greenhouse,amplitude,Amplitude,Amplitude Inc,35,7,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/amplitude/jobs/8583053002,CC-MAIN-2026-30
ashby,benchling,,"Benchling, Inc.",51,6,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/benchling/0229ae3c-438c-419b-a283-48450e041810?utm_source=Menlo+Ventures+job+board&utm_medium=getro.com&gh_src=Menlo+Ventures+job+board,CC-MAIN-2026-21
ashby,brainco,,Brain Corporation,33,6,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/brainco/,CC-MAIN-2026-21
ashby,anyscale,,"Anyscale, Inc.",19,6,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/anyscale/503a08c2-80b1-4968-8dcf-06380453bcdb/application?utm_id=13630541&utm_source=FWDDeploy.com,CC-MAIN-2026-34
ashby,ambiencehealthcare,,"Ambience Healthcare, Inc.",17,6,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/ambiencehealthcare,CC-MAIN-2026-34
greenhouse,acryldata,DataHub,Acryl Data Inc.,8,6,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/acryldata,CC-MAIN-2026-34
greenhouse,ageoflearninginc,"Age of Learning, Inc.","Age of Learning, Inc.",8,6,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/ageoflearninginc,CC-MAIN-2026-30
greenhouse,amperesand,Amperesand,Amperesand Inc.,42,4,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/amperesand?error=true,CC-MAIN-2026-30
ashby,angi,,Angi Inc,38,4,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/angi/d5f7cf23-0367-491f-a98d-4e8b3d34ac3a/application,CC-MAIN-2026-34
greenhouse,americaninstitutesforresearch,American Institutes for Research,American Institutes for Research,12,4,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/americaninstitutesforresearch,CC-MAIN-2026-30
greenhouse,abacusinsights,Abacus Insights,"Abacus Insights, Inc.",8,4,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/abacusinsights/jobs/8620740002?utm_source=.406+Ventures+job+board&utm_medium=getro.com&gh_src=.406+Ventures+job+board,CC-MAIN-2026-34
ashby,artian,,Artian Inc.,8,4,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/artian/248514e2-45a6-45d6-b233-c55aae1cf37b/application,CC-MAIN-2026-34
greenhouse,akoya,Akoya,Akoya LLC,5,4,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/akoya,CC-MAIN-2026-21
greenhouse,amount,FIS® Amount™,"Amount, Inc.",3,4,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/amount/jobs/5057897007?utm_source=Hyde+Park+Venture+Partners+job+board&utm_medium=getro.com&gh_src=Hyde+Park+Venture+Partners+job+board,CC-MAIN-2026-30
ashby,asimov,,"Asimov, Inc.",3,4,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/asimov,CC-MAIN-2026-34
ashby,blissway,,Blissway Inc.,3,4,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/blissway,CC-MAIN-2026-21
ashby,airbyte,,"Airbyte, Inc.",11,3,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/airbyte,CC-MAIN-2026-34
greenhouse,alphasense,AlphaSense,AlphaSense Inc,231,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/alphasense/jobs/7652459002?utm_source=Alkeon+Capital+job+board&utm_medium=getro.com&gh_src=Alkeon+Capital+job+board,CC-MAIN-2026-34
ashby,42dot,,42dot Inc.,106,2,2025,0.99,sponsor_matched,https://jobs.ashbyhq.com/42dot/27c29c55-5416-49e4-beea-37c65ba53d2c/application,CC-MAIN-2026-34
greenhouse,alarmcom,Alarm.com,Alarm.com Incorporated,83,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/alarmcom,CC-MAIN-2026-34
greenhouse,aircallioinc,"Aircall.io, Inc.","Aircall.io, Inc.",71,2,2025,0.99,sponsor_matched,https://job-boards.greenhouse.io/aircallioinc,CC-MAIN-2026-34
